DEAL_ID,FROM_CURRENCY,TO_CURRENCY,TIMESTAMP,AMOUNT
950466,SAR,AED,2018/10/02 10:50,956.0
950499,USD,JOD,2019/05/08 00:50,91.0
950532,AOA,USD,2018/10/02 10:50,91.0
950565,SAR,JOD,2018/10/02 10:50,215.0
950598,SAR,AED,2019/11/1 10:59,956.0
950631,AOA,AED,2019/11/1 10:59,215.0
950664,SAR,CNY,2019/05/08 00:50,0.0
950697,AOA,JOD,2019/11/19 22:50,178.0
950730,USD,AOA,2018/2/02 12:10,0.0
950763,CNY,SAR,2019/05/08 00:50,178.0
950796,AED,CNY,2018/10/02 10:50,a0
950829,AOA,CNY,2018/10/02 10:50,0.5
950862,AOA,AOA,2019/11/1 10:59,0.5
950895,USD,CNY,2018/2/02 12:10,215.0
950928,JOD,SAR,2019/11/1 10:59,251
950961,JOD,JOD,2018/2/02 12:10,0.0
950994,USD,USD,2018/2/02 12:10,0.0
951027,JOD,AOA,2018/10/02 10:50,a0
951060,AOA,JOD,2019/05/08 00:50,0.5
951093,AED,AED,2019/11/19 22:50,0.0
951126,AED,AOA,2019/11/1 10:59,a0
951159,JOD,CNY,2019/05/08 00:50,178.0
951192,SAR,JOD,2018/10/02 10:50,215.0
951225,JOD,SAR,2019/05/08 00:50,178.0
951258,CNY,SAR,2019/11/1 10:59,a0
951291,AED,USD,2019/11/19 22:50,956.0
951324,CNY,AED,2019/05/08 00:50,251
951357,AOA,JOD,2019/11/19 22:50,956.0
951390,CNY,SAR,2019/11/19 22:50,178.0
951423,JOD,AED,2018/10/02 10:50,91.0
951456,AOA,CNY,2019/11/1 10:59,0.5
951489,JOD,JOD,2019/05/08 00:50,251
951522,AED,CNY,2019/11/1 10:59,215.0
951555,AED,USD,2018/10/02 10:50,178.0
951588,USD,JOD,2019/05/08 00:50,215.0
951621,SAR,AED,2019/05/08 00:50,0.0
951654,SAR,JOD,2019/11/1 10:59,a0
951687,SAR,AED,2019/05/08 00:50,251
951720,AOA,USD,2019/11/19 22:50,0.5
951753,AED,AED,2018/10/02 10:50,91.0
951786,JOD,USD,2018/10/02 10:50,215.0
951819,AOA,SAR,2018/2/02 12:10,251
951852,SAR,AED,2019/11/19 22:50,178.0
951885,AOA,JOD,2019/11/19 22:50,251
951918,AOA,JOD,2019/11/19 22:50,0.0
951951,USD,JOD,2018/10/02 10:50,0.0
951984,CNY,USD,2018/2/02 12:10,956.0
952017,JOD,CNY,2019/05/08 00:50,178.0
952050,USD,USD,2019/11/19 22:50,178.0
952083,SAR,AED,2019/11/19 22:50,0.5
952116,AOA,SAR,2018/10/02 10:50,956.0
952149,USD,JOD,2018/2/02 12:10,251
952182,AED,AOA,2018/10/02 10:50,178.0
952215,SAR,AOA,2019/11/19 22:50,956.0
952248,USD,CNY,2019/11/19 22:50,a0
952281,USD,AED,2019/05/08 00:50,956.0
952314,SAR,USD,2018/10/02 10:50,215.0
952347,SAR,USD,2018/10/02 10:50,91.0
952380,USD,SAR,2018/10/02 10:50,91.0
952413,AOA,USD,2019/05/08 00:50,215.0
952446,AED,SAR,2019/11/19 22:50,91.0
952479,AOA,JOD,2019/11/1 10:59,0.5
952512,USD,USD,2019/05/08 00:50,178.0
952545,AED,AED,2019/11/1 10:59,251
952578,AOA,SAR,2019/05/08 00:50,215.0
952611,AED,USD,2018/10/02 10:50,0.0
952644,AED,JOD,2019/05/08 00:50,251
952677,AED,USD,2018/2/02 12:10,a0
952710,CNY,CNY,2019/05/08 00:50,91.0
952743,AOA,CNY,2019/11/1 10:59,a0
952776,AOA,SAR,2019/11/1 10:59,178.0
952809,AED,USD,2018/10/02 10:50,0.5
952842,SAR,JOD,2019/05/08 00:50,215.0
952875,AOA,SAR,2018/10/02 10:50,178.0
952908,JOD,USD,2019/11/1 10:59,178.0
952941,AOA,SAR,2018/2/02 12:10,251
952974,CNY,SAR,2018/2/02 12:10,0.5
953007,CNY,CNY,2019/11/1 10:59,0.0
953040,AED,CNY,2018/10/02 10:50,91.0
953073,CNY,CNY,2019/11/19 22:50,956.0
953106,SAR,SAR,2018/10/02 10:50,251
953139,AED,AED,2019/11/1 10:59,251
953172,AOA,AED,2019/11/19 22:50,178.0
953205,AED,AOA,2019/11/1 10:59,91.0
953238,SAR,JOD,2018/2/02 12:10,178.0
953271,USD,USD,2019/11/19 22:50,956.0
953304,CNY,AOA,2018/10/02 10:50,0.0
953337,AOA,CNY,2019/11/1 10:59,178.0
953370,USD,AOA,2019/11/19 22:50,0.5
953403,AOA,CNY,2018/2/02 12:10,178.0
953436,AOA,JOD,2019/05/08 00:50,0.0
953469,SAR,AED,2019/11/19 22:50,215.0
953502,CNY,AED,2019/11/19 22:50,91.0
953535,CNY,SAR,2018/10/02 10:50,956.0
953568,AOA,USD,2019/11/19 22:50,a0
953601,SAR,AED,2019/05/08 00:50,0.0
953634,USD,CNY,2018/2/02 12:10,0.5
953667,USD,JOD,2019/05/08 00:50,215.0
953700,AOA,JOD,2019/11/19 22:50,956.0
953733,JOD,SAR,2019/11/1 10:59,956.0
953766,JOD,SAR,2019/05/08 00:50,178.0
953799,AOA,CNY,2018/2/02 12:10,251
953832,AED,USD,2019/11/1 10:59,0.5
953865,USD,JOD,2019/05/08 00:50,91.0
953898,JOD,AED,2018/10/02 10:50,215.0
953931,AED,JOD,2018/2/02 12:10,0.5
953964,AED,JOD,2019/11/1 10:59,0.5
953997,SAR,CNY,2019/05/08 00:50,956.0
954030,SAR,AOA,2018/10/02 10:50,91.0
954063,SAR,USD,2018/2/02 12:10,956.0
954096,AOA,CNY,2019/11/19 22:50,178.0
954129,AOA,AOA,2018/2/02 12:10,215.0
954162,JOD,SAR,2019/05/08 00:50,91.0
954195,AED,AOA,2018/2/02 12:10,0.0
954228,AED,SAR,2019/11/1 10:59,251
954261,JOD,CNY,2019/11/19 22:50,956.0
954294,AOA,JOD,2019/05/08 00:50,178.0
954327,AED,USD,2018/2/02 12:10,956.0
954360,SAR,JOD,2018/2/02 12:10,91.0
954393,JOD,CNY,2019/05/08 00:50,215.0
954426,JOD,CNY,2019/05/08 00:50,91.0
954459,USD,AED,2018/2/02 12:10,251
954492,CNY,SAR,2019/11/1 10:59,0.0
954525,JOD,AED,2019/11/19 22:50,0.5
954558,USD,CNY,2019/11/19 22:50,215.0
954591,AOA,USD,2018/10/02 10:50,215.0
954624,SAR,JOD,2019/11/19 22:50,91.0
954657,AOA,AOA,2019/11/1 10:59,178.0
954690,USD,JOD,2018/2/02 12:10,178.0
954723,AED,AED,2019/11/1 10:59,215.0
954756,JOD,USD,2018/10/02 10:50,a0
954789,CNY,AOA,2018/10/02 10:50,91.0
954822,JOD,AED,2019/11/1 10:59,215.0
954855,SAR,AED,2019/11/1 10:59,251
954888,CNY,USD,2018/10/02 10:50,178.0
954921,SAR,AOA,2019/05/08 00:50,215.0
954954,AOA,USD,2018/2/02 12:10,178.0
954987,USD,CNY,2019/11/19 22:50,178.0
955020,AED,AED,2018/10/02 10:50,956.0
955053,CNY,JOD,2019/05/08 00:50,178.0
955086,SAR,AOA,2019/11/1 10:59,a0
955119,AOA,JOD,2019/11/19 22:50,251
955152,AOA,USD,2018/10/02 10:50,956.0
955185,USD,JOD,2018/10/02 10:50,956.0
955218,AED,CNY,2018/2/02 12:10,178.0
955251,JOD,CNY,2019/11/1 10:59,a0
955284,AED,AED,2019/05/08 00:50,91.0
955317,SAR,JOD,2019/11/1 10:59,178.0
955350,AOA,CNY,2018/2/02 12:10,0.0
955383,SAR,USD,2018/10/02 10:50,0.5
955416,SAR,CNY,2019/05/08 00:50,0.5
955449,USD,SAR,2019/05/08 00:50,0.0
955482,CNY,CNY,2019/11/19 22:50,178.0
955515,SAR,AOA,2019/11/19 22:50,215.0
955548,AOA,AED,2019/11/1 10:59,a0
955581,USD,AED,2019/05/08 00:50,91.0
955614,JOD,SAR,2019/11/1 10:59,956.0
955647,SAR,SAR,2019/05/08 00:50,0.0
955680,USD,AED,2018/2/02 12:10,0.0
955713,JOD,SAR,2018/2/02 12:10,215.0
955746,CNY,AED,2019/05/08 00:50,215.0
955779,CNY,JOD,2019/05/08 00:50,91.0
955812,USD,USD,2018/2/02 12:10,91.0
955845,USD,CNY,2019/05/08 00:50,251
955878,JOD,SAR,2019/11/1 10:59,178.0
955911,AOA,AED,2019/05/08 00:50,a0
955944,AED,CNY,2018/2/02 12:10,956.0
955977,AOA,SAR,2019/11/1 10:59,215.0
956010,SAR,CNY,2018/10/02 10:50,0.0
956043,USD,AOA,2019/05/08 00:50,a0
956076,AED,AED,2018/2/02 12:10,a0
956109,CNY,AED,2019/11/1 10:59,91.0
956142,JOD,USD,2019/05/08 00:50,251
956175,USD,SAR,2019/11/1 10:59,0.0
956208,JOD,AOA,2018/2/02 12:10,251
956241,AED,AOA,2019/05/08 00:50,178.0
956274,USD,AED,2019/05/08 00:50,178.0
956307,USD,JOD,2019/11/19 22:50,a0
956340,SAR,JOD,2019/11/19 22:50,956.0
956373,AOA,JOD,2019/11/19 22:50,178.0
956406,AED,CNY,2019/05/08 00:50,178.0
956439,JOD,JOD,2018/10/02 10:50,215.0
956472,USD,AOA,2018/10/02 10:50,91.0
956505,AOA,USD,2019/11/1 10:59,215.0
956538,SAR,AED,2018/2/02 12:10,a0
956571,SAR,CNY,2018/10/02 10:50,178.0
956604,AOA,CNY,2019/11/1 10:59,956.0
956637,AOA,JOD,2019/11/1 10:59,215.0
956670,SAR,USD,2019/11/1 10:59,956.0
956703,SAR,JOD,2019/05/08 00:50,178.0
956736,AED,JOD,2018/10/02 10:50,91.0
956769,JOD,CNY,2019/11/19 22:50,0.0
956802,USD,AED,2019/11/19 22:50,956.0
956835,USD,AOA,2018/10/02 10:50,0.0
956868,USD,JOD,2018/10/02 10:50,a0
956901,JOD,SAR,2018/2/02 12:10,956.0
956934,SAR,AED,2018/10/02 10:50,956.0
956967,AED,USD,2018/10/02 10:50,178.0
957000,JOD,AOA,2019/05/08 00:50,215.0
957033,JOD,JOD,2018/10/02 10:50,91.0
957066,CNY,AED,2018/10/02 10:50,0.0
957099,CNY,AED,2018/10/02 10:50,0.0
957132,AED,JOD,2018/10/02 10:50,251
957165,SAR,JOD,2018/2/02 12:10,91.0
957198,JOD,CNY,2018/10/02 10:50,178.0
957231,AOA,AOA,2018/2/02 12:10,0.5
957264,JOD,AED,2018/10/02 10:50,0.0
957297,SAR,USD,2019/05/08 00:50,91.0
957330,JOD,JOD,2019/11/1 10:59,91.0
957363,JOD,AOA,2018/2/02 12:10,a0
957396,AOA,SAR,2018/2/02 12:10,0.5
957429,JOD,SAR,2018/2/02 12:10,956.0
957462,AED,USD,2018/2/02 12:10,0.5
957495,AED,CNY,2018/10/02 10:50,a0
957528,AED,AOA,2019/11/1 10:59,a0
957561,USD,JOD,2018/10/02 10:50,956.0
957594,AED,USD,2019/11/19 22:50,251
957627,AED,USD,2018/10/02 10:50,215.0
957660,AOA,JOD,2019/11/19 22:50,251
957693,USD,AOA,2018/10/02 10:50,0.5
957726,USD,SAR,2019/11/1 10:59,178.0
957759,SAR,CNY,2019/11/1 10:59,956.0
957792,JOD,USD,2018/10/02 10:50,91.0
957825,AOA,AED,2019/11/19 22:50,956.0
957858,AED,SAR,2018/10/02 10:50,956.0
957891,SAR,SAR,2019/05/08 00:50,215.0
957924,AED,USD,2019/11/19 22:50,956.0
957957,AED,SAR,2019/11/19 22:50,215.0
957990,AOA,CNY,2019/11/19 22:50,215.0
958023,AED,SAR,2019/11/1 10:59,91.0
958056,SAR,USD,2018/10/02 10:50,a0
958089,AOA,USD,2019/11/19 22:50,251
958122,SAR,CNY,2018/2/02 12:10,956.0
958155,AED,AED,2019/05/08 00:50,178.0
958188,CNY,AED,2019/11/1 10:59,956.0
958221,AOA,CNY,2019/11/1 10:59,0.0
958254,AOA,CNY,2018/2/02 12:10,a0
958287,JOD,AED,2019/11/19 22:50,91.0
958320,USD,AED,2019/11/19 22:50,0.0
958353,AOA,AED,2019/11/19 22:50,a0
958386,AOA,AED,2019/11/19 22:50,178.0
958419,SAR,SAR,2018/2/02 12:10,215.0
958452,SAR,AED,2019/05/08 00:50,a0
958485,AED,JOD,2018/10/02 10:50,a0
958518,USD,CNY,2019/11/19 22:50,178.0
958551,JOD,USD,2018/10/02 10:50,178.0
958584,JOD,AED,2019/11/19 22:50,956.0
958617,JOD,AED,2018/2/02 12:10,91.0
958650,AOA,USD,2019/11/19 22:50,956.0
958683,SAR,AOA,2019/11/1 10:59,251
958716,JOD,CNY,2018/2/02 12:10,a0
958749,AOA,USD,2018/2/02 12:10,251
958782,CNY,CNY,2018/2/02 12:10,91.0
958815,AED,AED,2019/11/19 22:50,251
958848,USD,JOD,2018/2/02 12:10,91.0
958881,JOD,AOA,2018/10/02 10:50,178.0
958914,AED,CNY,2018/10/02 10:50,215.0
958947,JOD,JOD,2018/2/02 12:10,a0
958980,AOA,AOA,2019/05/08 00:50,956.0
959013,JOD,CNY,2018/2/02 12:10,91.0
959046,AED,CNY,2018/2/02 12:10,956.0
959079,USD,AED,2019/11/19 22:50,956.0
959112,CNY,AED,2019/11/19 22:50,251
959145,JOD,USD,2019/11/19 22:50,91.0
959178,USD,CNY,2018/2/02 12:10,251
959211,AOA,CNY,2018/2/02 12:10,956.0
959244,USD,USD,2018/2/02 12:10,215.0
959277,AED,AED,2019/05/08 00:50,178.0
959310,AOA,CNY,2019/05/08 00:50,956.0
959343,SAR,CNY,2019/05/08 00:50,251
959376,SAR,AED,2018/10/02 10:50,0.5
959409,AED,JOD,2019/05/08 00:50,215.0
959442,AOA,SAR,2019/05/08 00:50,91.0
959475,SAR,JOD,2019/11/19 22:50,251
959508,AOA,JOD,2019/11/19 22:50,0.5
959541,USD,USD,2019/05/08 00:50,178.0
959574,JOD,USD,2019/11/1 10:59,a0
959607,SAR,AOA,2019/05/08 00:50,251
959640,AED,AED,2019/11/19 22:50,251
959673,AED,SAR,2019/11/19 22:50,91.0
959706,SAR,SAR,2018/10/02 10:50,0.0
959739,CNY,SAR,2018/10/02 10:50,0.5
959772,AED,SAR,2018/2/02 12:10,956.0
959805,AOA,SAR,2019/05/08 00:50,251
959838,AED,SAR,2019/11/19 22:50,0.0
959871,AED,SAR,2018/10/02 10:50,178.0
959904,USD,AED,2019/05/08 00:50,251
959937,USD,AED,2018/2/02 12:10,251
959970,AOA,AED,2019/05/08 00:50,a0
960003,SAR,JOD,2018/2/02 12:10,0.0
960036,USD,SAR,2019/05/08 00:50,0.5
960069,CNY,AED,2019/05/08 00:50,91.0
960102,SAR,CNY,2019/11/19 22:50,956.0
960135,AOA,AOA,2018/2/02 12:10,91.0
960168,USD,CNY,2019/05/08 00:50,215.0
960201,CNY,CNY,2019/11/19 22:50,956.0
960234,JOD,USD,2018/2/02 12:10,215.0
960267,AOA,CNY,2018/10/02 10:50,251
960300,USD,SAR,2018/2/02 12:10,215.0
960333,SAR,AED,2019/11/1 10:59,215.0
960366,JOD,SAR,2018/10/02 10:50,a0
960399,JOD,USD,2019/05/08 00:50,91.0
960432,SAR,JOD,2018/10/02 10:50,0.5
960465,CNY,AOA,2019/11/1 10:59,178.0
960498,AOA,AED,2019/11/19 22:50,a0
960531,AOA,CNY,2019/05/08 00:50,91.0
960564,AOA,AOA,2018/2/02 12:10,251
960597,JOD,USD,2018/2/02 12:10,215.0
960630,JOD,SAR,2019/11/19 22:50,a0
960663,CNY,AED,2019/11/1 10:59,215.0
960696,AED,SAR,2019/05/08 00:50,0.0
960729,USD,AOA,2019/05/08 00:50,251
960762,AED,CNY,2018/10/02 10:50,0.5
960795,SAR,USD,2019/11/1 10:59,178.0
960828,USD,AOA,2019/11/19 22:50,251
960861,USD,USD,2019/05/08 00:50,215.0
960894,USD,AED,2019/11/1 10:59,215.0
960927,AOA,AED,2018/10/02 10:50,0.5
960960,AED,CNY,2018/10/02 10:50,0.5
960993,SAR,AED,2019/11/19 22:50,0.0
961026,USD,SAR,2018/2/02 12:10,91.0
961059,SAR,CNY,2019/11/19 22:50,91.0
961092,CNY,JOD,2019/11/19 22:50,a0
961125,JOD,SAR,2018/10/02 10:50,a0
961158,USD,SAR,2019/05/08 00:50,0.0
961191,AOA,AED,2019/05/08 00:50,91.0
961224,AED,USD,2019/05/08 00:50,956.0
961257,USD,CNY,2019/05/08 00:50,178.0
961290,USD,CNY,2019/11/19 22:50,91.0
961323,SAR,JOD,2018/2/02 12:10,215.0
961356,SAR,USD,2018/10/02 10:50,215.0
961389,SAR,SAR,2018/2/02 12:10,215.0
961422,AOA,JOD,2018/2/02 12:10,251
961455,AED,USD,2019/11/19 22:50,956.0
961488,USD,SAR,2018/10/02 10:50,215.0
961521,SAR,USD,2019/05/08 00:50,91.0
961554,SAR,CNY,2019/05/08 00:50,0.5
961587,CNY,AED,2018/10/02 10:50,91.0
961620,AED,AOA,2019/05/08 00:50,215.0
961653,AOA,CNY,2018/2/02 12:10,91.0
961686,USD,AED,2018/2/02 12:10,178.0
961719,USD,USD,2018/10/02 10:50,215.0
961752,USD,AOA,2019/11/19 22:50,91.0
961785,AED,AOA,2019/05/08 00:50,215.0
961818,CNY,CNY,2018/10/02 10:50,91.0
961851,JOD,USD,2019/05/08 00:50,956.0
961884,USD,SAR,2018/10/02 10:50,0.0
961917,USD,SAR,2019/11/1 10:59,215.0
961950,USD,CNY,2018/10/02 10:50,251
961983,AOA,SAR,2018/10/02 10:50,178.0
962016,AED,JOD,2019/11/1 10:59,215.0
962049,AED,SAR,2018/10/02 10:50,0.0
962082,AOA,USD,2019/11/19 22:50,91.0
962115,JOD,JOD,2018/10/02 10:50,251
962148,JOD,AED,2018/10/02 10:50,215.0
962181,SAR,SAR,2019/11/19 22:50,91.0
962214,AED,SAR,2018/10/02 10:50,a0
962247,USD,AED,2019/05/08 00:50,251
962280,CNY,SAR,2019/11/19 22:50,251
962313,SAR,JOD,2019/11/1 10:59,a0
962346,AOA,AED,2019/11/1 10:59,0.5
962379,JOD,USD,2019/11/19 22:50,956.0
962412,AOA,CNY,2018/10/02 10:50,a0
962445,AED,AOA,2019/11/19 22:50,178.0
962478,JOD,AOA,2018/2/02 12:10,215.0
962511,CNY,SAR,2018/2/02 12:10,956.0
962544,SAR,JOD,2018/2/02 12:10,251
962577,USD,JOD,2018/2/02 12:10,251
962610,JOD,JOD,2018/2/02 12:10,a0
962643,JOD,AED,2019/11/19 22:50,178.0
962676,SAR,USD,2019/11/1 10:59,178.0
962709,USD,AED,2019/05/08 00:50,a0
962742,USD,JOD,2018/10/02 10:50,956.0
962775,SAR,CNY,2019/11/1 10:59,251
962808,JOD,JOD,2019/11/19 22:50,251
962841,SAR,CNY,2019/11/19 22:50,0.5
962874,AOA,AED,2018/2/02 12:10,215.0
962907,AED,USD,2019/05/08 00:50,215.0
962940,JOD,CNY,2019/11/1 10:59,0.0
962973,CNY,SAR,2019/11/1 10:59,956.0
963006,USD,USD,2019/11/1 10:59,215.0
963039,AOA,SAR,2019/11/19 22:50,956.0
963072,AED,AED,2018/2/02 12:10,956.0
963105,AED,SAR,2019/11/19 22:50,0.5
963138,SAR,USD,2019/11/19 22:50,178.0
963171,AOA,USD,2019/11/1 10:59,a0
963204,USD,JOD,2018/10/02 10:50,215.0
963237,JOD,CNY,2018/2/02 12:10,0.5
963270,AED,CNY,2019/11/19 22:50,178.0
963303,AED,JOD,2019/05/08 00:50,956.0
963336,AED,CNY,2019/11/1 10:59,251
963369,JOD,USD,2019/11/1 10:59,0.0
963402,AOA,SAR,2018/2/02 12:10,178.0
963435,CNY,USD,2019/11/1 10:59,178.0
963468,AOA,SAR,2018/10/02 10:50,215.0
963501,AOA,AED,2019/11/19 22:50,215.0
963534,USD,AED,2019/05/08 00:50,178.0
963567,SAR,AOA,2019/11/19 22:50,a0
963600,CNY,JOD,2019/05/08 00:50,956.0
963633,USD,AED,2018/10/02 10:50,0.5
963666,CNY,JOD,2018/2/02 12:10,a0
963699,USD,CNY,2019/11/19 22:50,0.5
963732,JOD,SAR,2018/2/02 12:10,251
963765,JOD,JOD,2019/11/1 10:59,215.0
963798,USD,JOD,2018/10/02 10:50,956.0
963831,JOD,AED,2019/05/08 00:50,215.0
963864,AOA,AOA,2019/11/1 10:59,956.0
963897,USD,SAR,2018/10/02 10:50,178.0
963930,SAR,JOD,2018/10/02 10:50,a0
963963,JOD,USD,2019/05/08 00:50,91.0
963996,AOA,CNY,2019/11/19 22:50,215.0
964029,USD,AED,2019/05/08 00:50,178.0
964062,JOD,SAR,2019/11/19 22:50,178.0
964095,JOD,JOD,2019/11/1 10:59,a0
964128,USD,AED,2018/10/02 10:50,956.0
964161,JOD,JOD,2019/05/08 00:50,91.0
964194,USD,AED,2019/11/19 22:50,251
964227,SAR,JOD,2019/11/1 10:59,178.0
964260,USD,CNY,2019/11/1 10:59,0.0
964293,AOA,CNY,2019/11/1 10:59,215.0
964326,JOD,CNY,2019/05/08 00:50,178.0
964359,AOA,USD,2018/10/02 10:50,956.0
964392,USD,JOD,2019/11/19 22:50,215.0
964425,AOA,USD,2019/11/1 10:59,a0
964458,AOA,USD,2019/05/08 00:50,215.0
964491,JOD,USD,2018/10/02 10:50,215.0
964524,SAR,CNY,2019/11/19 22:50,0.5
964557,CNY,AED,2019/05/08 00:50,251
964590,SAR,JOD,2019/05/08 00:50,a0
964623,USD,JOD,2019/11/19 22:50,215.0
964656,AED,SAR,2019/05/08 00:50,251
964689,SAR,CNY,2018/2/02 12:10,178.0
964722,JOD,AED,2019/05/08 00:50,0.5
964755,SAR,SAR,2019/05/08 00:50,0.0
964788,USD,JOD,2019/11/1 10:59,0.5
964821,CNY,USD,2019/11/1 10:59,215.0
964854,AED,SAR,2018/2/02 12:10,251
964887,USD,AED,2019/11/19 22:50,215.0
964920,AOA,AOA,2019/05/08 00:50,91.0
964953,AED,USD,2019/05/08 00:50,956.0
964986,SAR,JOD,2019/05/08 00:50,251
965019,CNY,SAR,2019/11/19 22:50,0.0
965052,CNY,AED,2019/11/1 10:59,178.0
965085,JOD,AED,2019/11/19 22:50,178.0
965118,AED,AED,2018/10/02 10:50,91.0
965151,AOA,CNY,2018/2/02 12:10,a0
965184,CNY,AED,2019/11/1 10:59,956.0
965217,SAR,JOD,2019/11/19 22:50,178.0
965250,AOA,AED,2018/10/02 10:50,956.0
965283,SAR,SAR,2018/2/02 12:10,0.0
965316,AED,AED,2019/05/08 00:50,178.0
965349,SAR,JOD,2018/10/02 10:50,215.0
965382,CNY,JOD,2019/11/19 22:50,91.0
965415,AED,AOA,2019/11/19 22:50,215.0
965448,AOA,JOD,2018/2/02 12:10,215.0
965481,USD,CNY,2018/10/02 10:50,91.0
965514,AOA,USD,2019/05/08 00:50,215.0
965547,AED,AED,2019/05/08 00:50,215.0
965580,AOA,AED,2018/2/02 12:10,a0
965613,JOD,SAR,2019/05/08 00:50,178.0
965646,AOA,USD,2019/11/19 22:50,251
965679,JOD,CNY,2019/11/19 22:50,215.0
965712,SAR,USD,2019/11/1 10:59,0.5
965745,AOA,JOD,2019/11/1 10:59,215.0
965778,JOD,JOD,2019/11/1 10:59,956.0
965811,SAR,USD,2019/11/1 10:59,178.0
965844,AED,USD,2019/05/08 00:50,251
965877,SAR,JOD,2019/11/1 10:59,0.0
965910,USD,AED,2019/05/08 00:50,a0
965943,CNY,CNY,2019/11/1 10:59,251
965976,CNY,CNY,2019/11/19 22:50,178.0
966009,SAR,JOD,2019/11/19 22:50,178.0
966042,AED,SAR,2018/2/02 12:10,91.0
966075,USD,SAR,2018/10/02 10:50,956.0
966108,AOA,CNY,2019/05/08 00:50,215.0
966141,SAR,CNY,2019/05/08 00:50,0.5
966174,CNY,USD,2019/05/08 00:50,215.0
966207,AED,SAR,2019/11/1 10:59,956.0
966240,USD,AOA,2019/11/19 22:50,956.0
966273,AED,JOD,2019/05/08 00:50,215.0
966306,AOA,USD,2018/2/02 12:10,251
966339,AOA,AED,2018/2/02 12:10,91.0
966372,SAR,USD,2019/11/1 10:59,956.0
966405,JOD,AED,2018/10/02 10:50,0.5
966438,JOD,CNY,2019/11/19 22:50,178.0
966471,AOA,JOD,2018/2/02 12:10,91.0
966504,AOA,SAR,2018/10/02 10:50,956.0
966537,JOD,SAR,2019/05/08 00:50,0.0
966570,USD,CNY,2019/05/08 00:50,178.0
966603,CNY,CNY,2018/10/02 10:50,178.0
966636,JOD,JOD,2019/11/1 10:59,91.0
966669,AOA,JOD,2018/2/02 12:10,a0
966702,JOD,AED,2018/2/02 12:10,251
966735,CNY,JOD,2019/05/08 00:50,a0
966768,CNY,SAR,2018/2/02 12:10,178.0
966801,AED,SAR,2019/05/08 00:50,91.0
966834,JOD,JOD,2019/11/1 10:59,251
966867,USD,AED,2019/11/19 22:50,251
966900,JOD,SAR,2019/05/08 00:50,178.0
966933,USD,SAR,2018/2/02 12:10,a0
966966,JOD,CNY,2019/11/19 22:50,91.0
966999,CNY,USD,2018/2/02 12:10,178.0
967032,CNY,CNY,2018/10/02 10:50,178.0
967065,SAR,CNY,2019/05/08 00:50,215.0
967098,AOA,USD,2019/05/08 00:50,91.0
967131,CNY,SAR,2019/11/1 10:59,956.0
967164,SAR,CNY,2019/11/1 10:59,251
967197,AED,SAR,2018/10/02 10:50,0.0
967230,SAR,AED,2019/11/19 22:50,91.0
967263,USD,JOD,2019/05/08 00:50,0.0
967296,CNY,SAR,2018/2/02 12:10,91.0
967329,SAR,CNY,2018/2/02 12:10,215.0
967362,AED,CNY,2018/10/02 10:50,251
967395,USD,JOD,2019/11/1 10:59,251
967428,JOD,USD,2019/05/08 00:50,956.0
967461,JOD,AOA,2018/2/02 12:10,91.0
967494,CNY,USD,2019/05/08 00:50,91.0
967527,SAR,SAR,2018/10/02 10:50,91.0
967560,AOA,AED,2019/11/19 22:50,a0
967593,CNY,CNY,2019/11/1 10:59,215.0
967626,AOA,AED,2019/05/08 00:50,0.0
967659,AED,CNY,2019/05/08 00:50,a0
967692,CNY,AOA,2018/10/02 10:50,215.0
967725,CNY,SAR,2018/10/02 10:50,251
967758,AED,JOD,2019/11/19 22:50,215.0
967791,JOD,AOA,2018/10/02 10:50,0.0
967824,JOD,AED,2019/05/08 00:50,956.0
967857,AED,CNY,2018/2/02 12:10,956.0
967890,CNY,SAR,2018/10/02 10:50,91.0
967923,CNY,AED,2019/11/19 22:50,178.0
967956,SAR,AOA,2019/05/08 00:50,251
967989,AOA,JOD,2019/11/19 22:50,251
968022,JOD,SAR,2019/11/1 10:59,178.0
968055,AED,CNY,2019/05/08 00:50,956.0
968088,USD,SAR,2019/11/1 10:59,178.0
968121,AED,AOA,2018/2/02 12:10,91.0
968154,AED,AED,2018/10/02 10:50,251
968187,JOD,CNY,2019/11/19 22:50,0.5
968220,JOD,USD,2018/10/02 10:50,178.0
968253,CNY,SAR,2019/05/08 00:50,251
968286,SAR,SAR,2018/10/02 10:50,215.0
968319,CNY,AED,2019/05/08 00:50,956.0
968352,SAR,JOD,2018/2/02 12:10,251
968385,USD,CNY,2018/2/02 12:10,178.0
968418,AED,JOD,2019/11/19 22:50,251
968451,CNY,JOD,2018/10/02 10:50,956.0
968484,JOD,AED,2018/2/02 12:10,91.0
968517,CNY,AED,2019/05/08 00:50,215.0
968550,SAR,USD,2019/05/08 00:50,251
968583,JOD,AED,2018/2/02 12:10,251
968616,JOD,CNY,2019/11/1 10:59,215.0
968649,CNY,USD,2018/2/02 12:10,0.0
968682,AED,USD,2018/2/02 12:10,215.0
968715,CNY,AOA,2019/11/19 22:50,178.0
968748,CNY,SAR,2018/10/02 10:50,0.0
968781,SAR,AED,2019/11/19 22:50,178.0
968814,USD,JOD,2019/05/08 00:50,251
968847,USD,CNY,2019/05/08 00:50,215.0
968880,AOA,AED,2019/11/1 10:59,251
